Timestamp,User,Model,Requests Used,Exceeds Monthly Quota,Total Monthly Quota
2025-06-11T13:14:15.1131040Z,User87,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:13:17.3120660Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T13:11:58.2432300Z,User196,gpt-4.1-vision,1,FALSE,Unlimited
2025-06-11T13:11:51.9407650Z,User217,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:11:11.7100190Z,User138,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:11:06.1867000Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:10:07.2442510Z,User217,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:09:56.5350810Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T13:06:38.6933470Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:06:19.8176230Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:05:51.1628620Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:04:53.0931010Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T13:03:17.4788500Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T13:02:49.2230090Z,User81,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:02:16.8023480Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T13:01:06.2760840Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T13:00:32.7057280Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:59:55.5557210Z,User57,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:59:38.4153510Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:59:11.2810250Z,User84,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:59:04.1714340Z,User87,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:58:53.6407910Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:58:50.4935620Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:58:22.8029570Z,User87,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:58:01.5143530Z,User87,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:57:56.4161050Z,User138,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:57:34.8888730Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:57:08.7660230Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:56:54.6623790Z,User82,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:56:42.4311470Z,User87,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:56:33.2251710Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:55:55.8496110Z,User82,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:55:46.4274940Z,User81,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:55:27.3576540Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:55:01.3230280Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:54:52.6013670Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:54:52.5796150Z,User195,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:54:50.4977620Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:54:41.4211220Z,User223,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:54:32.3040830Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:54:16.9587260Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:53:39.5771910Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:53:37.5631900Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:53:21.2897920Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:52:52.3048570Z,User223,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:52:51.1836180Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:52:39.8771850Z,User196,gpt-4.1-vision,1,FALSE,Unlimited
2025-06-11T12:52:39.0979980Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:52:34.9692050Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:52:20.3353390Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:52:13.3579460Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:52:02.5848660Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:51:40.7137960Z,User195,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:51:37.1040120Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:51:32.8045900Z,User134,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:51:06.9150560Z,User195,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:50:54.7487460Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:50:44.8788830Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:50:34.8187730Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:50:26.4441080Z,User31,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:50:04.9512610Z,User134,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:49:55.8368280Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:49:02.1079790Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:48:00.5545810Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:47:43.6986480Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:47:41.7595530Z,User57,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:47:41.3648320Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:47:33.3043280Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:47:23.6969040Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:47:10.1516110Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:46:52.2140530Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:46:39.2754380Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:46:05.3995390Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:43:40.3939560Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:43:32.2285480Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:43:16.9557000Z,User133,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:43:02.2701680Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:41:54.2739560Z,User28,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:41:49.6868270Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:41:48.9747670Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:41:38.1837460Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:41:20.7671560Z,User84,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:40:16.1829020Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:39:52.9928940Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:39:38.8562270Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:39:35.1219100Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:39:32.0407190Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:39:18.2485330Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:39:15.8072690Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:38:55.8812010Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:38:23.8924970Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:38:20.2572570Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:38:04.6061800Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:37:57.2697740Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:37:52.0473420Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:37:46.2367750Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:36:35.7881000Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:36:25.3181230Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:36:23.5400150Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:36:14.9419520Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:35:44.1596190Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:35:33.5851190Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:35:01.3830560Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:35:00.0185930Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:34:47.4619770Z,User184,gemini-2.5-pro-preview-05-06,1,FALSE,Unlimited
2025-06-11T12:34:15.8280010Z,User196,gpt-4.1-vision,1,FALSE,Unlimited
2025-06-11T12:34:07.8091580Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:33:37.8766190Z,User43,claude-3.5-sonnet,1,FALSE,Unlimited
2025-06-11T12:33:28.0750110Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:33:17.8474120Z,User59,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:32:51.0536390Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-11T12:31:03.3560250Z,User12,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:30:06.5324750Z,User133,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:29:44.7113810Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:29:08.3075380Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:28:26.8096050Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:28:05.6165430Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:27:56.2462440Z,User59,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:27:49.1161850Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:27:29.0102930Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:27:02.2812380Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:26:59.6261680Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:26:47.8353090Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:26:37.2982830Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:26:22.4354180Z,User133,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:26:11.3521580Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:26:01.4631670Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:25:38.2661350Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:25:22.5002450Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:56.1535390Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:39.6168730Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:39.3433130Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:32.5081940Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:24:26.0807610Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:18.9311430Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:24:16.9807180Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:23:45.4606220Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:23:42.4804330Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:23:34.9766590Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:23:21.1593960Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:23:19.3121420Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:23:10.8742490Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:23:07.7104160Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:23:01.6886800Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:22:57.2237360Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:22:51.6793610Z,User165,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:22:35.3667790Z,User87,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:22:32.5927350Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:21:58.2246060Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:21:53.0138580Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:21:35.2493240Z,User57,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:20:51.4891140Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:50.3830070Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:44.4126640Z,User133,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:20:39.0152440Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:30.8707830Z,User84,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:20:28.4351740Z,User12,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:20:25.6324580Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:17.0454740Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:20:15.2707760Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:14.6119650Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:09.3477940Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:20:05.1873200Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:59.7501160Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:55.0664190Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:50.0851690Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:42.6775110Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:37.6832080Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:26.9643640Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:19:16.6517730Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:18:49.4757440Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:18:36.5723420Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:18:08.6519520Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:16:20.9841660Z,User181,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:15:53.7103660Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:15:49.6729480Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:14:59.1501020Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:14:56.3198400Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:14:17.4486210Z,User113,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:13:43.9485540Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:12:22.9915910Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:11:39.1486750Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:11:19.5894000Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:11:17.5502520Z,User31,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:11:14.1704820Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:09:45.2020500Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:09:24.4373820Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T12:08:29.9272640Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:07:46.8704340Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:07:08.8583210Z,User128,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:06:23.1263330Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:06:05.1161470Z,User128,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:05:18.3856190Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:04:21.9994110Z,User128,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T12:03:26.8211430Z,User195,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:02:09.7709260Z,User97,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:02:05.4849940Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:00:56.1691430Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:00:39.5903970Z,User128,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T12:00:29.3311490Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T12:00:17.6647490Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:59:56.6164560Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:59:36.2432440Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:59:34.6452750Z,User31,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:59:17.8210860Z,User128,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:59:03.8592540Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:58:50.5406180Z,User31,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:58:38.9242060Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T11:58:23.0353010Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:57:31.0886160Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:56:59.1143780Z,User128,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:56:36.5141370Z,User76,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:55:58.5043640Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:55:56.9722380Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:55:44.0113350Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:55:38.0680260Z,User81,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:54:42.9423020Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:54:30.8783290Z,User97,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:54:15.4104710Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:53:50.4660380Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:53:45.9337150Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:53:30.0551210Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:53:06.5858470Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:52:53.4421730Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:52:42.4486870Z,User128,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:51:31.1771360Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:51:21.3020930Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:51:15.2227700Z,User128,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:50:48.3444400Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:49:33.8315500Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:49:19.1796690Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:48:46.5932090Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:48:23.7826200Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:48:19.0095560Z,User97,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:48:11.9429840Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:47:59.5414090Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:47:35.9666530Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:47:30.5356840Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:46:28.8737110Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:45:50.5791280Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:45:06.7526160Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:44:52.5567770Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:44:47.2318400Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:44:33.7181580Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:44:31.8820910Z,User97,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:43:26.4132620Z,User191,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:43:26.0924220Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:43:24.2816280Z,User63,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:42:56.4907620Z,User63,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:42:55.6050010Z,User76,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:42:27.5503090Z,User223,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:41:51.6570150Z,User7,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:41:31.5372510Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:41:06.9584170Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:41:06.3023190Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:41:03.7575590Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:47.1186310Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:44.5026950Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:42.7616130Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:39.0583080Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:35.4446700Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:31.6404760Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:28.0453240Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:24.1358500Z,User100,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:40:23.4462210Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:18.5813950Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:40:14.5184300Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:39:45.2087510Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:39:24.5328950Z,User181,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:39:02.2486620Z,User100,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:38:45.1147880Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:36:16.1258840Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:36:13.4746610Z,User128,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:36:09.4242130Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:35:57.1466260Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:35:45.1705310Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:35:36.2911520Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:35:21.3850860Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:35:19.7279900Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:34:55.2008760Z,User124,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:34:29.3644810Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:34:11.9287990Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:49.7215630Z,User170,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:46.6308430Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:42.1331470Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:39.4063670Z,User3,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:36.0349570Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:32.3779060Z,User89,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:26.7398260Z,User124,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:33:22.7753240Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:33:04.5062260Z,User133,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-11T11:32:57.1338750Z,User120,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:32:52.9844840Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-11T11:32:14.6011700Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-11T11:32:08.8852450Z,User128,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-11T11:31:57.0341250Z,User51,claude-sonnet-4,1,FALSE,Unlimited
